date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:25:35	31870/31870	---M--	200	added ('OK')	image/jpeg	etag:%227c7e-56421e196ad40%22	https://gamestoreapp.com/en/img/games-r-type-hover.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-r-type-hover.jpg	(from https://gamestoreapp.com/en/)
17:25:37	25922/25922	---M--	200	added ('OK')	image/jpeg	etag:%226542-5652dbfb81800%22	https://gamestoreapp.com/en/img/games-king-of-thieves-hover.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-king-of-thieves-hover.jpg	(from https://gamestoreapp.com/en/)
17:25:37	36385/36385	---M--	200	added ('OK')	image/jpeg	etag:%228e21-5652dbfc75a40%22	https://gamestoreapp.com/en/img/games-king-of-thieves.jpg	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/games-king-of-thieves.jpg	(from https://gamestoreapp.com/en/)
17:25:40	194652/194652	---M--	200	added ('OK')	image/png	etag:%222f85c-55ef2e2293040%22	https://gamestoreapp.com/en/img/community-gamestore.png	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/img/community-gamestore.png	(from https://gamestoreapp.com/en/)
17:25:40	8122/8122	---MCZ	200	added ('OK')	text/html	etag:W/%221fba-572fb9fce2bc0%22	https://gamestoreapp.com/en/legalnotice.html	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/legalnotice.html	(from https://gamestoreapp.com/en/)
17:25:41	86659/86659	---M--	200	added ('OK')	application/javascript	etag:%2215283-56ceed179f400%22	https://gamestoreapp.com/en/js/jquery-3.2.1.min.js	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/js/jquery-3.2.1.min.js	(from https://gamestoreapp.com/en/)
17:25:42	42766/42766	---M--	200	added ('OK')	application/javascript	etag:%22a70e-56ceed1893640%22	https://gamestoreapp.com/en/js/owl.carousel.min.js	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/js/owl.carousel.min.js	(from https://gamestoreapp.com/en/)
17:25:42	37045/37045	---M--	200	added ('OK')	application/javascript	etag:%2290b5-56ceed14c2d40%22	https://gamestoreapp.com/en/js/bootstrap.min.js	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/js/bootstrap.min.js	(from https://gamestoreapp.com/en/)
17:25:44	20819/20819	---M--	200	added ('OK')	application/javascript	etag:%225153-56ceed1893640%22	https://gamestoreapp.com/en/js/SmoothScroll.js	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/js/SmoothScroll.js	(from https://gamestoreapp.com/en/)
17:25:44	3188/3188	---M--	200	added ('OK')	application/javascript	etag:%22c74-56ceed15b6f80%22	https://gamestoreapp.com/en/js/jquery.appear.js	/Users/Carmen/Writing/CPY/Gamestoreapp/gamestoreapp.com/en/js/jquery.appear.js	(from https://gamestoreapp.com/en/)
